x,y,z
1.52749,-1.07195,0
1.61793,-1.09779,0
1.69911,-1.11154,0
1.28508,-0.846462,0
1.31573,-0.90853,0
1.36571,-0.97628,0
1.44062,-1.0358,0
1.52896,-1.07543,0
1.61849,-1.0994,0
1.69911,-1.11154,0
1.28718,-0.862632,0
1.3171,-0.919463,0
1.36555,-0.982878,0
1.43878,-1.03972,0
1.52632,-1.07803,0
1.61604,-1.10119,0
1.69622,-1.1125,0
1.28975,-0.881897,0
1.3191,-0.932544,0
1.36621,-0.990909,0
1.43816,-1.04452,0
1.52552,-1.08097,0
1.61614,-1.10269,0
1.69622,-1.1125,0
1.29204,-0.904874,0
1.32072,-0.948106,0
1.36631,-1.00046,0
1.43691,-1.05027,0
1.52429,-1.08451,0
1.61625,-1.10454,0
1.69622,-1.1125,0
1.29754,-0.917049,0
1.32662,-0.957989,0
1.37206,-1.00748,0
1.44155,-1.05449,0
1.52734,-1.08673,0
1.61782,-1.10542,0
1.69622,-1.1125,0
1.30502,-0.931066,0
1.34112,-0.966061,0
1.39932,-1.01574,0
1.50897,-1.07668,0
1.69622,-1.1125,0
1.31251,-0.943136,0
1.34805,-0.980754,0
1.40087,-1.02844,0
1.48273,-1.07493,0
1.58646,-1.10283,0
1.69603,-1.11168,0
1.31683,-0.959958,0
1.35119,-0.991904,0
1.4023,-1.03484,0
1.48254,-1.0782,0
1.58578,-1.10427,0
1.69603,-1.11168,0
1.32429,-0.974818,0
1.35844,-1.0034,0
1.40872,-1.04244,0
1.487,-1.08211,0
1.58781,-1.10571,0
1.69603,-1.11168,0
1.33019,-0.989438,0
1.36371,-1.0151,0
1.41298,-1.05131,0
1.48988,-1.08868,0
1.58942,-1.11077,0
1.6968,-1.11571,0
1.33727,-1.00433,0
1.36897,-1.02464,0
1.41591,-1.05657,0
1.49073,-1.09133,0
1.58932,-1.11196,0
1.6968,-1.11571,0
1.34125,-1.0193,0
1.37144,-1.03412,0
1.4165,-1.06183,0
1.48985,-1.09403,0
1.58831,-1.11322,0
1.6968,-1.11571,0
1.34564,-1.0345,0
1.37405,-1.04325,0
1.41698,-1.06671,0
1.48872,-1.0965,0
1.58712,-1.11441,0
1.6968,-1.11571,0
1.35229,-1.05857,0
1.37846,-1.05907,0
1.41834,-1.07546,0
1.48765,-1.10099,0
1.58568,-1.11648,0
1.6968,-1.11571,0
1.36227,-1.08097,0
1.38632,-1.073,0
1.42371,-1.08201,0
1.49087,-1.10207,0
1.58832,-1.11378,0
1.70045,-1.10985,0
1.37438,-1.10113,0
1.39736,-1.08976,0
1.43266,-1.09339,0
1.49693,-1.10829,0
1.59134,-1.11629,0
1.70045,-1.10985,0
1.39807,-1.13131,0
1.41892,-1.11513,0
1.44973,-1.11025,0
1.50847,-1.11736,0
1.59695,-1.11971,0
1.70008,-1.10949,0
1.41713,-1.14836,0
1.43634,-1.12902,0
1.46388,-1.11889,0
1.51837,-1.12093,0
1.60223,-1.11965,0
1.70131,-1.10713,0
1.43058,-1.16119,0
1.44877,-1.14029,0
1.47409,-1.12684,0
1.52599,-1.12554,0
1.60635,-1.12147,0
1.70131,-1.10713,0
1.43367,-1.16503,0
1.45141,-1.14329,0
1.47612,-1.12894,0
1.52712,-1.12664,0
1.60677,-1.12193,0
1.70131,-1.10713,0
1.43975,-1.17173,0
1.45703,-1.14914,0
1.48098,-1.13333,0
1.53099,-1.12929,0
1.60923,-1.12304,0
1.70131,-1.10713,0
1.45074,-1.1806,0
1.4675,-1.15601,0
1.49085,-1.13775,0
1.54052,-1.13082,0
1.61857,-1.12187,0
1.70735,-1.10345,0
1.47043,-1.19364,0
1.48467,-1.16824,0
1.50433,-1.14748,0
1.54768,-1.13616,0
